tenure,monthly_charges,total_charges,num_products,contract_type,payment_method,internet_service,online_security,tech_support,paperless_billing,senior_citizen,gender,partner,dependents,phone_service,multiple_lines,streaming_tv,streaming_movies,device_protection,online_backup,charges_per_tenure,value_score,churn
-0.6441820149534478,-0.906931446606819,0.7899932969048133,-0.44846614516495326,0,2,0,0,1,1,-0.43513616535254396,1,0,0,1,0,0,0,1,1,-0.27169025409025677,0.9851847398749355,0
-0.20823659540453207,-1.4704049560613948,1.5209750220030356,1.3403896392983632,1,1,0,1,2,1,2.29813120495238,1,0,1,0,2,2,0,2,1,-0.3732578375768056,3.1941131004977183,0
-0.8863739147028454,0.7939755614613982,-1.3301007609515754,1.3403896392983632,0,3,2,2,1,0,-0.43513616535254396,1,0,0,1,2,2,2,0,0,0.04527582482996752,-1.0043268172475657,0
-1.7098263738507973,-0.8401675258215683,1.3735683653785438,-0.44846614516495326,0,3,2,1,0,0,-0.43513616535254396,0,0,0,1,0,0,0,0,0,3.9904730348945328,1.375446984531988,0
-0.4504284951539297,-0.10052115733156687,1.69968105981689,1.3403896392983632,0,0,1,0,2,1,-0.43513616535254396,1,0,1,1,0,2,2,2,0,-0.21520544673075148,0.7624703992910599,0
-1.6129496139510384,-1.132740309576829,0.8871496406324658,1.3403896392983632,1,1,0,0,0,0,-0.43513616535254396,1,1,0,0,2,2,1,0,2,0.7515272942407041,1.4486817420358054,0
0.9058461434426971,-0.15574995044187884,1.211687036182569,-0.44846614516495326,1,2,0,0,1,0,-0.43513616535254396,0,0,0,1,2,0,0,0,1,-0.3410703622469653,0.5272451159768329,0
-0.6926203949033273,-0.16973192338119852,0.4266071369686834,1.3403896392983632,0,2,1,2,0,1,-0.43513616535254396,1,1,0,1,2,0,2,1,0,-0.16911512188368344,0.08204608902972955,1
-1.128565814452243,0.5695648957853202,0.35296837008628357,-1.3428940373966114,0,3,0,0,1,0,-0.43513616535254396,1,1,0,1,2,0,2,1,0,0.1899142654745962,-0.2544249666706605,1
-0.111359835504773,-0.5979298446478579,-0.8867746385800716,0.4459617470667049,0,1,1,2,2,1,-0.43513616535254396,0,1,0,1,2,1,1,0,0,-0.30607329572412734,-0.5687020968137195,1
1.1964764231419742,-1.4102824724223209,-0.30161996712277445,1.3403896392983632,0,2,1,1,2,1,2.29813120495238,1,0,1,1,2,0,0,0,2,-0.41025160062605504,0.6341742557563089,0
0.8574077634928176,1.636738980378881,-1.4912460898473054,-0.44846614516495326,1,2,1,0,0,0,-0.43513616535254396,1,0,1,0,0,0,0,2,2,-0.24565343559973019,-1.0893534878649176,0
1.2449148030918538,-1.6941165230905066,0.5732261441490532,0.4459617470667049,0,1,2,1,0,1,-0.43513616535254396,1,1,0,1,0,2,1,2,0,-0.4238675199076408,2.8230191811377923,0
-1.3707577142016407,1.5759173980928414,0.5544301598732077,1.3403896392983632,2,3,1,1,2,0,-0.43513616535254396,1,1,1,1,0,0,0,0,0,0.9476385343753088,-0.41493057598171534,1
-1.5645112340011589,0.27664256270657683,1.236637876770404,-1.3428940373966114,1,0,2,2,2,1,-0.43513616535254396,0,0,0,0,0,2,0,0,2,1.4394717739282465,0.2720015414481809,0
1.6808602226407694,-0.9922214815366679,-0.0352050748154051,1.3403896392983632,0,3,2,2,2,1,2.29813120495238,0,1,0,1,2,0,0,1,0,-0.4002763640466247,0.36272161772336575,1
-0.9832506746026045,0.07005891252813086,0.6742174368095611,-1.3428940373966114,1,2,0,1,0,1,-0.43513616535254396,1,0,1,1,0,0,1,1,0,-0.019085112214764322,0.09393560902963563,0
1.2449148030918538,0.5304153715552254,-1.437569717073303,-1.3428940373966114,0,1,2,2,0,1,-0.43513616535254396,1,1,1,1,2,0,0,2,2,-0.3230501415714388,-1.0380290872288105,1
-0.8379355347529659,-1.272560038970024,-0.5044461551271117,-1.3428940373966114,0,1,1,0,0,1,-0.43513616535254396,1,1,1,1,0,1,0,0,1,-0.28677152708876913,0.19811119527157933,0
1.2933531830417333,0.3028587619678009,-1.634929704017342,0.4459617470667049,0,1,2,0,0,0,-0.43513616535254396,0,1,1,1,2,2,0,1,2,-0.33532403603226596,-1.1225933870719462,1
-1.3223193342517612,0.7125305690898622,-1.6980320455488669,-0.44846614516495326,0,3,1,2,2,1,-0.43513616535254396,1,1,0,1,2,0,0,0,0,0.5220214856691552,-1.1543135638803252,0
-0.35355173525417066,1.0987825715385633,1.0118263698558263,-0.44846614516495326,2,0,1,2,1,1,-0.43513616535254396,1,0,1,1,2,0,2,2,0,-0.11567026489230593,-0.14375761526963973,0
0.3245855840441427,1.380868875589334,-0.45990307262866326,-0.44846614516495326,2,1,1,0,1,1,-0.43513616535254396,0,1,1,1,0,2,0,0,0,-0.20833432435032737,-0.7277077230836027,0
0.22770882414438368,0.9565159968809875,0.6024466472973736,0.4459617470667049,0,2,2,2,1,0,-0.43513616535254396,0,1,1,1,2,1,0,0,2,-0.22529178112660628,-0.2604498684146502,1
0.0823936842947451,1.4360976686996463,-0.268753895235814,0.4459617470667049,2,1,1,0,1,0,-0.43513616535254396,0,0,0,1,0,1,2,0,0,-0.17154475766779545,-0.6687166911702985,0
0.6152158637434199,-1.3235942401985399,-1.6577844501828423,0.4459617470667049,2,0,1,1,2,0,2.29813120495238,0,1,1,1,2,2,0,0,2,-0.39385695940770504,-1.0905871009341674,0
-0.5473052550536888,0.4203073346580847,1.0267228437689708,0.4459617470667049,1,0,2,2,1,0,-0.43513616535254396,0,0,0,1,0,2,1,2,0,-0.13733135027722695,0.1035143536550106,1
0.9058461434426971,-1.6888732832382618,-0.5405962517455741,-1.3428940373966114,0,0,1,2,2,1,2.29813120495238,0,0,0,1,0,2,1,2,0,-0.4193958045808894,0.8728644795465161,1
0.7120926236431789,1.4731498969888426,-0.9110798648694463,1.3403896392983632,0,2,0,0,2,1,-0.43513616535254396,0,0,0,1,0,1,0,0,2,-0.24224036776319766,-0.8903198652562928,0
-1.1770041944021226,-1.3526068340476278,0.20141686966567554,-0.44846614516495326,0,3,2,1,2,0,2.29813120495238,1,1,1,1,0,1,1,0,0,-0.20627476421302834,1.144615809090004,1
-0.4988668751038092,1.3672364519734979,1.0032569160675946,1.3403896392983632,0,1,1,0,0,1,-0.43513616535254396,1,0,0,1,0,0,2,0,0,-0.04728538974664091,-0.21830437216963888,0
-0.014483075605013954,1.6416326709076428,0.13511228121378685,-1.3428940373966114,1,3,1,0,1,0,-0.43513616535254396,0,1,0,1,0,0,0,1,0,-0.13964932620402662,-0.5627311838863969,1
-1.4676344741013998,0.21652007906750304,-0.27452138296872747,-0.44846614516495326,0,2,0,0,2,0,-0.43513616535254396,1,1,1,1,2,2,2,0,2,0.7791924024066041,-0.44591709950770947,0
0.7120926236431789,1.6391858256432617,-1.5276199994225679,1.3403896392983632,0,3,2,0,2,1,-0.43513616535254396,0,1,0,1,0,2,2,0,1,-0.2330924900195134,-1.1011848673458526,1
-0.6926203949033273,-1.150916874397944,0.2899262858892813,1.3403896392983632,1,1,1,2,1,0,-0.43513616535254396,0,1,1,1,0,0,0,0,0,-0.2944340438121631,0.8783292358431215,1
-0.6926203949033273,0.3846533036628196,1.3114301411993863,1.3403896392983632,2,2,1,0,0,0,-0.43513616535254396,1,1,0,1,2,1,2,0,2,-0.09830792196256881,0.25238589521714777,0
-1.0801274345023635,0.2577668992384953,-1.5817569103961386,-1.3428940373966114,0,1,0,2,0,0,-0.43513616535254396,1,0,1,1,0,0,2,0,0,0.0811336714242588,-1.095917109340766,0
-0.3051133553042911,-0.8684810210236903,-0.5153226040085088,-1.3428940373966114,0,3,0,1,2,1,-0.43513616535254396,1,0,0,1,0,0,2,2,2,-0.3113039559245161,-0.15715941832390398,0
-1.3707577142016407,0.7555251358782697,-0.8382588760984298,1.3403896392983632,1,3,1,0,1,1,-0.43513616535254396,0,0,0,1,0,0,0,0,0,0.6594876074579985,-0.7992098724373566,1
-1.225442574352002,-0.6196019027038031,0.7892659047952147,-1.3428940373966114,1,3,0,2,2,1,-0.43513616535254396,0,0,1,1,0,0,2,0,0,0.003750879436969767,0.6488014315924608,0
-0.014483075605013954,1.0872474438636248,-1.0626184530040848,1.3403896392983632,2,0,1,2,2,0,-0.43513616535254396,0,0,0,1,0,0,2,2,0,-0.18292039282248557,-0.917327138755189,0
-1.1770041944021226,0.01727696468220007,0.008197422422429981,-0.44846614516495326,1,1,1,0,1,0,2.29813120495238,1,1,0,1,2,0,2,0,0,0.11449316153301313,-0.23649885999282802,0
-1.5645112340011589,0.4783325223562605,1.0032827406395333,-0.44846614516495326,2,1,1,0,2,0,-0.43513616535254396,1,1,1,0,1,2,2,0,0,1.5811531414879296,0.06787545166013799,0
0.2761472040942632,0.1738750616025786,1.059266108506701,-1.3428940373966114,1,0,2,2,0,0,-0.43513616535254396,1,1,1,1,0,2,2,1,2,-0.2831664596056565,0.23857896477020793,0
0.22770882414438368,1.5626345238004875,-0.4366695660747329,1.3403896392983632,1,0,1,0,0,1,-0.43513616535254396,0,1,0,1,0,2,0,0,0,-0.18375219599772433,-0.7397406593266195,0
0.6152158637434199,-1.6249057570408754,-0.5105880991531322,-0.44846614516495326,1,2,0,1,1,1,-0.43513616535254396,0,0,0,1,0,0,1,0,2,-0.4111355416361841,0.7643079914138117,0
1.2449148030918538,1.4049877789096605,-0.8953785251308878,-0.44846614516495326,0,2,2,1,1,0,-0.43513616535254396,0,0,0,1,2,1,2,0,2,-0.2834138938346101,-0.8801016901077026,0
-0.014483075605013954,1.4860832219577134,0.7709175464329685,0.4459617470667049,0,2,2,0,2,0,-0.43513616535254396,1,1,0,1,0,2,0,2,0,-0.15179032534981116,-0.3250017402142263,0
-1.5645112340011589,-0.44447769163882644,1.5512500285055082,-0.44846614516495326,1,3,2,0,2,1,2.29813120495238,0,0,1,1,0,2,2,2,2,0.9329056365354803,0.9936250740109757,0
-0.15979821545465253,1.3141049548040835,-0.7816858471720014,0.4459617470667049,2,3,0,0,0,1,-0.43513616535254396,1,1,0,1,0,2,2,1,0,-0.13869689644468416,-0.8332541635008722,0
1.2933531830417333,0.22630746012502673,1.23539829731736,1.3403896392983632,0,3,1,0,0,1,-0.43513616535254396,1,1,0,1,0,2,0,0,0,-0.3387383266427658,0.2983089014614013,1
1.002722903342456,-1.5315760876709175,-1.0255300636051932,-0.44846614516495326,0,2,1,2,0,1,-0.43513616535254396,0,1,1,0,2,1,0,0,0,-0.4129575047274396,-0.16799617106091772,1
-1.1770041944021226,0.6394747604819176,-0.5191274242741025,-0.44846614516495326,0,3,0,0,0,1,-0.43513616535254396,1,1,1,1,0,2,1,2,0,0.26018515128242725,-0.6487642127559097,1
1.2449148030918538,0.7764980952872489,-0.08377248644092365,1.3403896392983632,0,2,0,2,1,0,2.29813120495238,1,0,0,1,1,1,0,1,2,-0.311897496324945,-0.4918670690347665,1
-1.3707577142016407,-0.3018615676577676,-0.7477954005981503,1.3403896392983632,0,0,1,0,1,1,-0.43513616535254396,1,1,1,1,0,2,0,0,0,0.2880958077456577,-0.5648078304104387,1
0.17927044419450416,0.9544187009400896,-0.037989824489431126,0.4459617470667049,0,1,0,2,0,1,-0.43513616535254396,0,0,0,1,0,0,0,1,1,-0.21964896147429477,-0.5090771283967102,0
0.808969383542938,-0.28718049607148205,0.474115741144727,0.4459617470667049,2,3,2,2,1,1,-0.43513616535254396,1,0,1,1,0,2,2,2,1,-0.34366753037845527,0.17849944652362287,0
-0.8379355347529659,1.3679355506204638,-0.5844549830876545,1.3403896392983632,0,0,1,2,0,0,-0.43513616535254396,0,1,0,1,0,2,2,1,2,0.10372780723426132,-0.769457244539622,1
0.5183391038436609,0.34760107537362334,0.7025297758447137,0.4459617470667049,0,0,0,0,0,1,-0.43513616535254396,0,1,0,1,0,0,0,0,1,-0.29126233872594853,-0.01706907485786727,0
-1.5645112340011589,1.4535751348737957,-1.343211035305646,0.4459617470667049,0,1,2,1,2,0,-0.43513616535254396,1,0,1,1,0,2,0,1,0,2.26623289103995,-1.0356305724505048,0
-0.20823659540453207,1.6185624155577658,1.2587394062543669,-0.44846614516495326,0,0,0,1,0,1,-0.43513616535254396,1,0,0,1,0,0,0,1,2,-0.10201904963813159,-0.1933745198443984,1
-1.4676344741013998,-1.3609960178112197,0.6186386539027618,0.4459617470667049,0,3,1,0,1,0,-0.43513616535254396,0,0,1,1,0,0,0,0,0,0.04041942517165374,1.6672723502484332,1
0.5667774837935403,1.3609445641508038,0.17463678856553605,0.4459617470667049,0,0,0,0,0,0,2.29813120495238,1,1,1,1,2,1,0,2,2,-0.2353926998048003,-0.5048275755639795,0
-1.6129496139510384,-0.4420308463744455,1.4317984710043539,-0.44846614516495326,2,2,1,2,2,1,-0.43513616535254396,1,1,0,1,0,0,2,1,0,1.3984652082740576,0.9123343582690269,0
-1.4676344741013998,1.4773444888706386,-1.2626254585718113,0.4459617470667049,0,3,1,2,0,1,-0.43513616535254396,1,1,0,1,2,2,2,1,0,1.3696542080539487,-1.0092154238023228,0
1.438668322891372,-0.06626532363023396,1.3844792470225258,0.4459617470667049,0,0,2,2,0,1,-0.43513616535254396,0,1,1,1,2,2,0,2,0,-0.35656520389426766,0.5599042521724978,0
-0.6926203949033273,0.6157054064850748,1.4011533123040976,1.3403896392983632,1,1,1,0,0,0,-0.43513616535254396,0,1,0,1,1,0,2,0,0,-0.06879748113794278,0.18470033972782696,0
-1.661387993900918,-0.02431940481227536,1.3913744077300831,0.4459617470667049,0,1,1,0,0,1,-0.43513616535254396,0,1,0,1,0,0,0,0,0,2.9130071062084166,0.533959456023441,0
-0.20823659540453207,-1.2180303445066778,0.22140078425068835,0.4459617470667049,0,0,1,1,0,1,-0.43513616535254396,0,1,0,1,0,2,0,0,0,-0.35109710374273034,0.9154789203418311,1
-0.4504284951539297,0.5209775398211849,-0.4748253711137458,-0.44846614516495326,1,0,1,0,0,0,-0.43513616535254396,0,0,0,1,0,0,0,1,1,-0.1505262063376283,-0.6085402835154934,1
-1.4676344741013998,-0.0026473467563304753,1.154541562578172,-0.44846614516495326,0,3,1,0,1,1,2.29813120495238,1,0,0,1,0,0,0,0,1,0.6765532141224662,0.3909085009031249,0
-1.225442574352002,-0.1431661747964913,-1.2278871052193157,-1.3428940373966114,0,2,1,2,0,1,-0.43513616535254396,1,0,0,1,0,0,0,0,2,0.12545354462294606,-0.881227620833251,1
0.2761472040942632,0.20044081018728532,0.43091984048239906,-1.3428940373966114,0,2,1,0,1,0,2.29813120495238,1,1,0,1,2,2,2,2,2,-0.28138915764402644,-0.08925274776619402,1
1.729298602590649,-0.5818505757676405,-0.07938230921139262,-0.44846614516495326,1,0,1,0,0,0,-0.43513616535254396,0,1,1,1,0,1,0,2,2,-0.38504756624168673,-0.0024101263993148167,0
-0.6926203949033273,1.6877731816073969,1.6805321397245532,0.4459617470667049,0,3,1,1,2,0,-0.43513616535254396,1,0,0,1,0,1,1,0,0,0.06812917848252283,-0.0744906784558719,0
0.8574077634928176,1.4049877789096605,0.9839100075903964,-1.3428940373966114,0,1,0,0,2,0,2.29813120495238,0,1,0,1,2,0,1,2,0,-0.2577125853130712,-0.2341918545229896,0
0.4214623439439018,0.1609417366337079,1.1448788685778806,1.3403896392983632,2,0,2,2,0,0,2.29813120495238,0,1,1,1,1,0,2,2,2,-0.2955561251223884,0.28890672239936477,0
0.4699007238937813,0.6618459171848289,0.3821372240907268,-0.44846614516495326,2,0,2,1,0,1,-0.43513616535254396,0,0,0,0,0,2,2,2,0,-0.26846609818617834,-0.26890393496407655,0
0.13083206424462462,1.0673231324250942,-1.4861199123175295,0.4459617470667049,2,0,1,2,1,0,-0.43513616535254396,1,1,1,1,2,2,2,1,1,-0.2054310854478416,-1.075434768265331,0
-0.934812294652725,1.2344077090499623,-0.16778842714724465,-0.44846614516495326,1,1,0,1,0,0,-0.43513616535254396,1,1,0,1,0,1,1,1,2,0.14761329363764694,-0.6053805396371315,0
0.37302396399402227,0.49965503108872267,-0.8889654230995141,-1.3428940373966114,0,3,2,0,0,0,-0.43513616535254396,0,1,0,1,1,0,1,2,0,-0.27025869781135375,-0.7904499626147142,0
-0.2566749753544116,1.5926957656200245,0.44248064052016456,-1.3428940373966114,1,0,2,1,2,0,-0.43513616535254396,1,1,0,1,1,2,1,2,0,-0.09291594058306561,-0.4547254958348807,0
0.5667774837935403,-0.09003467762707734,-0.09637918164219483,-0.44846614516495326,2,3,0,2,0,0,-0.43513616535254396,1,1,1,1,0,1,1,2,0,-0.32033194832303313,-0.25312032150532277,0
1.0995996632422151,-0.8027657482088886,-0.21750503222402284,-0.44846614516495326,0,0,1,2,0,1,2.29813120495238,1,0,0,1,2,0,1,0,2,-0.3797372952955578,0.04177850260442425,0
-0.7410587748532068,1.66470292625752,0.11748270677049329,1.3403896392983632,0,2,1,1,2,1,-0.43513616535254396,0,1,0,1,0,0,0,0,0,0.09004356678453602,-0.5717710684515039,1
0.7605310035930585,1.441690457875374,-1.5295869709852106,1.3403896392983632,0,3,2,0,2,0,-0.43513616535254396,0,0,1,1,2,2,2,2,2,-0.24806834364071248,-1.0986949926332146,0
-1.3223193342517612,0.4671469440048051,-1.4340790957662937,-0.44846614516495326,0,2,1,1,0,1,-0.43513616535254396,1,0,0,1,2,1,0,0,1,0.4454104169020476,-1.0337292320798561,1
1.6808602226407694,-1.4511797432698306,-0.30215797903815816,-1.3428940373966114,0,2,2,0,2,1,-0.43513616535254396,0,0,0,1,2,2,2,2,0,-0.4184400211956337,0.7064981030149758,0
-1.128565814452243,-0.02012481293047985,-0.520521951158777,-1.3428940373966114,0,2,0,1,2,0,-0.43513616535254396,0,1,0,0,0,2,0,0,2,0.06245581082951664,-0.5102291909120724,0
-1.2738809543018816,-1.0268268645614838,-0.25057339659116745,1.3403896392983632,0,3,0,1,0,1,-0.43513616535254396,0,0,0,1,0,1,0,0,2,-0.06460976653983404,0.1998214890351728,0
1.1480380431920947,-1.464812166885667,-1.5645835700570905,1.3403896392983632,0,2,2,2,1,1,-0.43513616535254396,1,0,0,1,0,0,1,1,0,-0.41202786748947623,-0.9556054880041186,0
0.7605310035930585,-0.3494002756514539,-1.2127022569195258,1.3403896392983632,0,2,1,1,0,1,-0.43513616535254396,0,1,0,1,0,1,1,0,2,-0.34485214945004666,-0.8440495978093421,0
-0.15979821545465253,-0.0005500508154324711,0.013125611567344923,-0.44846614516495326,1,2,1,0,0,1,-0.43513616535254396,0,1,1,1,1,1,2,0,0,-0.2506371565974005,-0.2271106652284572,1
-1.2738809543018816,-0.40462906876176585,1.3453894532984065,-1.3428940373966114,0,3,1,2,0,1,2.29813120495238,1,1,1,1,1,1,2,1,2,0.1102206211594629,0.8186465426093261,0
0.5183391038436609,1.4556724308146933,1.0094720297141075,-1.3428940373966114,0,0,0,2,0,0,-0.43513616535254396,0,1,0,1,2,1,0,0,2,-0.22501654276530178,-0.2375564294785323,0
-0.8863739147028454,-0.25816790222239416,-0.5760275644450841,-0.44846614516495326,1,3,0,0,2,1,-0.43513616535254396,0,1,0,1,0,0,2,0,1,-0.11896870293997121,-0.4730286298949528,0
-0.8379355347529659,-0.49935693542565546,-1.5838443966278275,1.3403896392983632,1,0,2,2,0,0,2.29813120495238,0,0,1,1,2,2,1,0,0,-0.17242356210034662,-1.0711787398014776,0
-1.031689054552484,0.1868083865714488,-1.1683958996638462,0.4459617470667049,0,3,1,0,1,1,-0.43513616535254396,1,0,0,1,0,0,1,0,1,0.031972563743485435,-0.8865899382427014,0
1.2449148030918538,-1.2211762884180246,-0.6287914690105958,-0.44846614516495326,0,2,0,2,0,1,2.29813120495238,1,0,0,1,0,2,2,2,2,-0.4024335298245356,0.008043927412296564,0
-1.4191960941515203,-1.0656268394680952,-0.7321930550520226,-1.3428940373966114,1,2,0,2,0,0,-0.43513616535254396,1,1,0,1,0,2,0,2,2,0.08793886709313196,-0.22145906433154158,0
-0.6926203949033273,-1.0341674003546264,-1.641665613197946,-1.3428940373966114,2,0,2,1,0,0,-0.43513616535254396,0,1,1,1,1,2,0,1,1,-0.279522565392458,-1.090392550979389,0
0.17927044419450416,-0.878268402081214,-0.7530507009876185,1.3403896392983632,1,1,0,0,0,1,-0.43513616535254396,0,1,0,1,0,2,1,0,0,-0.3483899337646619,-0.3507340764537996,0
0.0823936842947451,-0.3151444419501212,-1.697356302583145,1.3403896392983632,0,1,1,0,1,0,-0.43513616535254396,0,1,0,1,0,2,0,0,0,-0.3010391755231292,-1.1494550343050645,0
1.0511612832923356,0.14101742519517735,-0.3890404472296433,0.4459617470667049,2,1,2,0,1,1,-0.43513616535254396,1,1,0,1,0,1,0,2,2,-0.33268415663644485,-0.48357080568281396,0
1.6324218426908899,0.9208619658857226,0.19499515944365586,0.4459617470667049,0,1,0,0,0,1,2.29813120495238,0,1,0,1,2,0,0,1,0,-0.32267401136852336,-0.4110262899777998,0
0.4699007238937813,-1.413428416333668,-0.47782102145860234,0.4459617470667049,0,1,1,1,0,0,-0.43513616535254396,0,0,0,1,1,1,0,2,0,-0.395233075686267,0.4156098299693475,0
-1.3223193342517612,-1.2267690775937525,-1.4162386206521695,-1.3428940373966114,2,1,1,0,0,1,-0.43513616535254396,1,1,0,0,2,2,0,2,2,-0.08344604925949611,-0.8358376665383397,0
0.03395530434486557,1.1554095619428073,-0.3072884606632571,0.4459617470667049,0,1,1,0,2,1,-0.43513616535254396,0,0,1,0,2,0,2,0,0,-0.18514876205531647,-0.6444344915302849,0
-0.5473052550536888,-1.1418285919873865,0.39791603754510074,0.4459617470667049,0,1,0,0,2,0,-0.43513616535254396,1,0,1,1,1,0,0,0,1,-0.3129082048004085,0.9731710252188255,0
-0.014483075605013954,1.0788582601000332,1.6749669444718238,-0.44846614516495326,2,3,0,0,2,1,-0.43513616535254396,1,0,0,1,0,2,2,0,2,-0.18357518828203348,0.11092537975832972,0
0.3245855840441427,-0.5434001501845118,-0.6919411555906746,0.4459617470667049,1,2,2,1,1,1,-0.43513616535254396,0,1,1,1,1,2,2,0,2,-0.33407789428560686,-0.450531429701933,0
1.4871067028412515,1.0931897823628356,0.9566263473374572,-1.3428940373966114,0,1,1,2,2,0,-0.43513616535254396,0,0,0,0,2,2,2,0,1,-0.30943681155814845,-0.16278948546295643,1
0.7120926236431789,0.36333079493035736,1.651828128015001,1.3403896392983632,1,0,0,0,2,0,-0.43513616535254396,1,0,0,1,0,0,2,0,0,-0.3033867084709822,0.4232791538155974,0
0.5183391038436609,1.5979390054722695,-1.253410390485119,1.3403896392983632,2,2,1,0,0,0,-0.43513616535254396,0,1,1,1,0,2,2,2,2,-0.21651116770032283,-1.010788443242346,0
1.0511612832923356,0.5230748357620829,-1.4060852597850482,-1.3428940373966114,2,0,1,1,0,0,-0.43513616535254396,0,1,1,0,0,1,0,2,2,-0.31417489532732706,-1.0236973280686625,0
0.17927044419450416,1.0379609892525237,-0.9441826619991754,0.4459617470667049,1,0,0,0,1,0,-0.43513616535254396,1,1,0,1,0,2,0,0,0,-0.21378035716809649,-0.8688754405062872,0
-0.111359835504773,0.1511543555761842,1.3001878442155284,-0.44846614516495326,0,0,0,0,0,0,2.29813120495238,1,0,0,1,0,1,0,2,1,-0.24416623676186802,0.3733878165506289,1
-0.6441820149534478,0.005741837007261542,-0.1637899225921129,-0.44846614516495326,0,3,1,0,2,0,-0.43513616535254396,0,0,0,1,0,0,2,0,0,-0.16018997507636706,-0.3248433897034884,1
-1.225442574352002,0.7345521764692903,-0.9313478497457814,-1.3428940373966114,0,2,0,0,0,0,-0.43513616535254396,1,1,0,1,0,2,2,1,0,0.3496614626581526,-0.835529883817765,1
-0.4988668751038092,1.6447786148189898,-1.57602385542581,-0.44846614516495326,0,1,0,1,2,0,-0.43513616535254396,1,0,0,1,0,0,0,0,1,-0.01729072081119542,-1.1169339194509795,1
-0.35355173525417066,-1.3033203794365267,1.5618682316675212,-1.3428940373966114,0,2,0,0,0,0,-0.43513616535254396,0,1,0,0,0,0,1,1,1,-0.3484161820309282,2.610506828305048,1
-0.35355173525417066,1.3896076086764086,1.5139980834843396,-1.3428940373966114,0,0,2,1,0,0,-0.43513616535254396,0,0,0,1,2,0,0,0,0,-0.0874914809779675,-0.047557592258866334,1
1.002722903342456,-0.9495764640717435,0.9218707776036693,-1.3428940373966114,2,3,2,2,2,1,-0.43513616535254396,1,1,0,1,0,2,0,1,2,-0.3842671247235633,1.162020831879373,0
1.002722903342456,-0.8537999494374048,-1.0983295318995943,-1.3428940373966114,1,2,1,2,0,1,-0.43513616535254396,1,1,1,1,0,2,0,0,1,-0.3795457048310335,-0.6489130298886919,0
-0.7894971548030864,-1.2603258126481194,1.5886913537208915,-1.3428940373966114,2,3,0,1,0,1,-0.43513616535254396,1,1,1,1,2,0,2,1,2,-0.29355899897076726,2.504747502747491,0
0.22770882414438368,-0.32493182300764467,0.9799545439884955,-0.44846614516495326,0,2,1,0,0,0,-0.43513616535254396,0,1,1,1,2,2,2,2,0,-0.31311422581085163,0.5171146847145722,1
-1.3707577142016407,-1.4309058825078174,-0.08507662732381387,0.4459617470667049,0,3,1,2,2,0,2.29813120495238,0,1,0,1,2,0,0,1,1,-0.10846469244305654,0.9502212280499067,0
-1.5645112340011589,0.46050550685862796,0.10166515645821209,-0.44846614516495326,0,3,1,0,2,0,-0.43513616535254396,1,0,0,1,0,0,0,1,1,1.5686301783240753,-0.334776047815581,0
0.9058461434426971,-1.5875039794281955,-0.6577924632974396,0.4459617470667049,1,1,1,2,0,1,-0.43513616535254396,1,0,0,1,1,2,0,2,0,-0.4142169677644648,0.456919455767399,0
0.4214623439439018,0.6209486463373193,0.8709145930738472,-0.44846614516495326,0,2,0,2,2,1,2.29813120495238,1,1,0,1,0,0,0,0,1,-0.26683243096355264,-0.046247309647234155,1
-1.0801274345023635,0.7093846251785152,-0.43298956457350823,-1.3428940373966114,0,1,0,0,2,1,-0.43513616535254396,0,1,1,1,2,1,2,0,2,0.17177607146739354,-0.6240197967381474,1
-1.031689054552484,-1.3847653718080628,1.1880489446682698,1.3403896392983632,0,2,2,0,0,1,-0.43513616535254396,0,1,0,1,0,2,0,1,0,-0.2624234748692632,2.4344522759566916,1
-0.4988668751038092,-1.2494897836201466,-1.1644447401572682,1.3403896392983632,2,3,1,1,2,0,-0.43513616535254396,1,1,0,1,2,1,0,0,1,-0.3300814749490905,-0.5530285902867563,0
0.7120926236431789,-0.28683094674799914,0.4259184817169921,1.3403896392983632,0,3,1,1,0,1,-0.43513616535254396,1,0,0,1,0,0,0,1,0,-0.3392078718462512,0.14880924826678874,0
-0.7410587748532068,0.32732721461161013,0.1565638923039664,-0.44846614516495326,2,2,1,0,0,1,-0.43513616535254396,1,1,0,1,0,0,0,0,0,-0.08890267808906212,-0.268976824234903,0
-1.7098263738507973,0.3203362281419503,-0.7216178928432404,-0.44846614516495326,2,3,2,1,1,1,-0.43513616535254396,0,0,1,1,2,0,0,1,0,7.2513544234432175,-0.6863944070066943,0
-0.20823659540453207,-0.150856259913117,-0.32382049079916797,-0.44846614516495326,2,0,1,0,2,0,-0.43513616535254396,1,0,0,1,0,0,2,2,2,-0.2573897347739885,-0.3600072225536379,1
-1.1770041944021226,-0.3322723588007874,-0.2643680221016059,-1.3428940373966114,1,3,0,1,0,1,-0.43513616535254396,0,0,0,1,0,2,2,0,0,0.032643729089522094,-0.25429056745989087,1
-0.7894971548030864,-0.30850300480394427,-0.511371444501931,0.4459617470667049,2,0,2,2,0,0,-0.43513616535254396,0,1,0,0,1,0,0,0,2,-0.1598333962445915,-0.41691931509578617,1
-1.031689054552484,0.1976444155994215,0.010599107612702852,-0.44846614516495326,1,2,2,0,2,0,-0.43513616535254396,0,0,1,1,0,2,0,2,0,0.03400242966808405,-0.29826626496608194,0
